,Id,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TransformedPrice
425,426,60,1,3378,1,0,1,0,0,0,1,17,7,6,1,3,7,8,1946,1992,0,5,2,2,3,0.0,0,1,2,3,3,3,5,0,5,0,651,651,3,1,1,4,707,682,0,1389,0,0,1,1,3,1,0,6,5,2,1,6,1947.0,1,1,240,3,3,1,0,0,126,0,0,0,3,1,0,0,9,2009,2,0,135000,11.813030057420567
426,427,80,4,12800,1,2,1,1,0,0,2,2,7,6,1,7,7,5,1989,1989,0,5,5,5,0,145.0,3,2,0,1,3,1,6,1518,5,0,0,1518,3,1,1,4,1644,0,0,1644,1,1,2,0,2,1,3,5,5,1,3,0,1989.0,3,2,569,3,3,2,80,0,0,0,396,0,3,1,0,0,8,2009,2,0,275000,12.524526376648708
427,428,20,4,8593,1,2,3,3,0,0,1,0,7,6,1,6,4,6,1957,1957,2,5,6,6,3,0.0,0,2,2,3,3,3,3,288,5,0,619,907,3,4,1,4,907,0,0,907,0,0,1,0,3,1,0,5,5,0,2,6,1964.0,1,1,352,3,3,2,0,0,0,0,0,0,3,1,0,0,7,2008,2,0,109008,11.59917655301345
428,429,20,4,6762,1,2,1,3,0,0,1,23,7,6,1,6,7,5,2007,2007,0,5,12,12,0,108.0,3,2,0,1,3,3,6,664,5,0,544,1208,3,4,1,4,1208,0,0,1208,1,0,2,0,2,1,3,6,5,0,2,0,2007.0,0,2,628,3,3,2,105,54,0,0,0,0,3,1,0,0,9,2007,5,2,195400,12.182804018590819
429,430,20,4,11457,1,2,3,3,0,3,1,6,7,6,1,6,6,5,1988,1988,0,5,2,2,3,0.0,0,2,2,1,3,0,6,1005,5,0,387,1392,3,2,1,4,1412,0,0,1412,1,0,2,0,3,1,3,6,5,1,3,0,1988.0,1,2,576,3,3,2,0,0,169,0,0,0,3,1,0,0,3,2009,2,0,175000,12.072541252905651
430,431,160,1,1680,1,2,1,3,0,0,1,13,7,6,2,3,6,5,1971,1971,0,5,2,2,0,232.0,0,2,2,3,3,3,1,387,5,0,96,483,3,2,1,4,483,504,0,987,0,0,1,1,2,1,0,4,5,0,2,6,1971.0,1,1,264,3,3,2,0,0,0,0,0,0,3,1,0,0,7,2008,7,3,85400,11.355101379776661
431,432,50,1,5586,1,2,3,2,0,0,1,17,3,6,1,4,6,7,1920,1998,0,5,6,6,3,0.0,0,2,3,3,3,3,5,0,5,0,901,901,3,1,1,4,1088,110,0,1198,0,0,1,0,4,1,0,7,5,0,2,2,1980.0,2,0,0,2,2,0,0,98,0,0,0,0,3,3,0,0,9,2008,8,3,79900,11.288531131754366
432,433,160,1,1920,1,2,1,3,0,0,1,13,7,6,4,3,5,5,1971,1971,0,5,2,2,0,376.0,0,2,2,3,3,3,1,471,5,0,294,765,3,4,1,4,765,600,0,1365,1,0,1,1,2,1,0,6,1,0,2,6,1971.0,1,2,440,3,3,2,240,36,0,0,0,0,3,1,0,0,8,2007,2,0,122500,11.715866308966918
433,434,60,4,10839,1,2,3,3,0,3,1,19,7,6,1,3,6,5,1997,1998,0,5,12,12,3,0.0,0,2,0,1,3,3,5,0,5,0,926,926,3,4,1,4,926,678,0,1604,0,0,2,1,3,1,0,7,5,1,3,0,1997.0,3,2,470,3,3,2,0,36,0,0,0,0,3,1,0,0,7,2008,2,0,181000,12.106252310247962
434,435,180,1,1890,1,2,1,3,0,0,1,11,7,6,2,0,4,7,1972,1972,0,5,10,0,3,0.0,0,1,2,1,3,4,1,495,5,0,135,630,3,1,1,4,630,0,0,630,1,0,1,0,1,1,0,3,5,0,2,2,1980.0,2,0,0,2,2,2,88,0,0,0,0,0,3,1,0,0,6,2008,2,0,81000,11.302204433654575
435,436,60,4,10667,1,2,2,3,0,4,1,23,8,6,1,3,7,6,1996,1996,0,5,12,12,3,0.0,3,2,0,1,3,4,6,385,1,344,70,799,3,4,1,4,827,834,0,1661,1,0,2,1,3,1,3,6,5,1,3,0,1996.0,0,2,550,3,3,2,158,61,0,0,0,0,3,1,0,0,4,2009,1,0,212000,12.26434155365415
436,437,50,1,4400,1,2,1,3,0,0,1,17,7,6,1,4,6,8,1920,1950,0,5,0,1,3,0.0,0,2,3,0,3,3,5,0,5,0,648,648,3,2,1,3,734,384,0,1118,0,0,1,0,2,1,0,6,5,0,2,6,1990.0,1,2,440,3,3,2,0,0,0,0,0,0,3,1,0,0,10,2006,2,0,116000,11.661345470088502
437,438,45,1,6000,1,2,1,3,0,0,1,8,7,6,1,5,6,7,1926,2004,0,5,5,5,3,0.0,3,2,0,3,3,3,5,0,5,0,884,884,3,1,1,4,904,0,0,904,0,0,1,0,2,1,0,4,5,0,2,6,1926.0,1,1,180,3,3,2,0,0,105,0,0,0,3,1,0,0,1,2009,2,0,119000,11.686878772093667
438,439,30,4,4280,1,2,1,3,0,0,1,7,7,6,1,6,5,6,1913,2002,0,5,11,1,3,0.0,0,2,0,3,3,3,4,365,5,0,75,440,3,2,0,4,694,0,0,694,0,0,1,0,2,1,3,4,5,1,1,6,1990.0,1,1,352,1,3,1,0,0,34,0,0,0,3,3,0,0,3,2007,2,0,90350,11.411446296020374
439,440,50,4,12354,1,0,1,3,0,3,1,14,7,6,1,4,6,8,1920,2000,0,5,5,5,3,0.0,0,2,3,3,0,0,5,0,5,0,684,684,3,1,1,4,684,512,0,1196,0,0,1,0,3,1,3,7,5,0,2,6,2005.0,1,2,528,3,3,2,0,46,0,0,0,0,3,4,2,800,8,2009,6,0,110000,11.608235644774552
440,441,20,4,15431,1,2,1,3,0,0,1,21,7,6,1,6,10,5,2008,2008,2,5,12,12,2,200.0,2,2,0,4,3,1,6,1767,1,539,788,3094,3,4,1,4,2402,0,0,2402,1,0,2,0,2,1,2,10,5,2,1,0,2008.0,3,3,672,3,3,2,0,72,0,0,170,0,3,1,0,0,4,2009,2,0,555000,13.226723392728571
441,442,90,4,12108,1,2,1,3,0,0,1,14,7,6,3,6,4,4,1955,1955,0,5,12,12,0,270.0,0,2,2,3,3,3,1,133,5,0,1307,1440,3,2,0,0,1440,0,0,1440,0,0,2,0,4,2,1,8,5,0,2,2,1980.0,2,0,0,2,2,2,0,0,0,0,0,0,3,1,0,0,9,2008,2,0,118000,11.678439903447801
442,443,50,1,6240,1,2,1,3,0,0,1,8,7,6,1,4,5,7,1930,1992,0,5,6,6,3,0.0,0,2,0,3,3,3,5,0,5,0,1078,1078,3,2,1,4,1128,445,0,1573,0,0,2,0,3,1,0,8,5,1,1,6,1930.0,1,2,360,3,3,1,0,0,0,0,0,0,3,1,0,0,6,2008,2,0,162900,12.000891794590137
443,444,120,4,3922,1,2,1,3,0,0,1,22,7,6,4,6,7,5,2006,2007,0,5,11,11,0,72.0,3,2,0,4,3,4,5,0,5,0,1258,1258,3,4,1,4,1258,0,0,1258,0,0,2,0,2,1,3,6,5,1,1,0,2007.0,3,3,648,3,3,2,144,16,0,0,0,0,3,1,0,0,6,2007,5,2,172500,12.058152515453552
444,445,60,4,8750,1,2,1,3,0,0,1,23,7,6,1,3,7,5,1994,1995,0,5,12,12,3,0.0,3,1,0,1,3,3,6,642,5,0,273,915,3,4,1,4,933,975,0,1908,1,0,2,1,4,1,3,8,5,1,3,0,1994.0,1,2,493,3,3,2,144,133,0,0,0,0,3,1,0,0,7,2008,2,0,210000,12.254862809699606
445,446,20,4,9855,1,2,1,3,0,3,1,14,7,6,1,6,6,5,1956,1956,2,5,5,5,3,0.0,0,2,2,3,3,3,5,0,5,0,1436,1436,3,0,1,4,1689,0,0,1689,0,0,1,0,3,1,0,7,5,1,1,0,1956.0,1,2,480,3,3,2,0,0,0,0,0,0,3,3,0,0,11,2009,7,0,127500,11.755871643580617
446,447,20,4,16492,1,2,3,3,0,3,1,0,4,6,1,6,6,6,1966,2002,0,5,8,15,3,0.0,3,2,2,3,3,3,1,247,3,713,557,1517,3,4,1,4,1888,0,0,1888,0,0,2,1,2,1,3,6,6,1,1,0,1966.0,3,2,578,3,3,2,0,0,0,0,0,0,3,1,0,0,6,2010,2,0,190000,12.154779351142624
447,448,60,4,11214,1,2,3,3,0,3,1,19,7,6,1,3,7,5,1998,1999,0,5,12,12,3,0.0,3,2,0,1,3,3,5,0,5,0,930,930,3,1,1,4,956,930,0,1886,0,0,2,1,4,1,3,10,5,1,3,0,1998.0,3,2,431,3,3,2,89,0,0,0,0,0,3,1,0,0,7,2006,2,0,199900,12.205572520488492
448,449,50,1,8600,1,2,1,2,0,0,1,20,7,6,1,4,6,6,1937,1950,0,5,6,6,3,0.0,0,2,3,3,3,3,5,0,5,0,780,780,3,2,1,4,780,596,0,1376,0,0,2,0,3,1,0,7,5,1,1,6,1937.0,1,1,198,3,3,0,0,0,0,0,0,0,3,1,0,0,6,2006,2,0,119500,11.691071650353702
449,450,50,1,6000,1,2,1,3,0,0,1,17,7,6,1,4,3,7,1948,2002,0,5,6,6,3,0.0,0,1,2,3,3,3,1,331,5,0,318,649,3,4,1,4,679,504,0,1183,0,0,1,1,2,1,0,6,5,0,2,6,1981.0,1,1,308,3,3,2,0,176,0,0,0,0,3,1,0,0,6,2007,2,0,120000,11.695247021764184
450,451,30,1,5684,1,2,1,3,0,0,1,17,7,6,1,6,6,8,1930,2005,2,5,5,5,3,0.0,0,2,3,3,3,3,5,0,5,0,813,813,3,4,1,3,813,0,0,813,0,0,1,0,2,1,3,5,5,0,2,6,1932.0,1,1,270,0,0,0,0,113,0,0,0,0,3,1,0,0,6,2006,2,0,110000,11.608235644774552
451,452,20,4,70761,1,2,3,1,0,0,2,10,7,6,1,6,7,5,1975,1975,0,6,14,15,3,0.0,0,2,2,1,3,1,1,655,5,0,878,1533,3,2,1,4,1533,0,0,1533,1,0,2,0,2,1,3,5,5,2,3,0,1975.0,1,2,576,3,3,2,200,54,0,0,0,0,3,1,0,0,12,2006,2,0,280000,12.542544882151386
452,453,60,4,9303,1,2,3,3,0,3,1,6,7,6,1,3,6,5,1996,1997,2,5,12,12,0,42.0,3,2,0,4,3,3,1,742,5,0,130,872,3,4,1,4,888,868,0,1756,1,0,2,1,3,1,0,7,5,0,2,0,1996.0,3,2,422,3,3,2,144,122,0,0,0,0,3,1,0,0,7,2007,2,0,204000,12.225875272826354
453,454,60,3,9000,1,2,1,3,0,0,1,12,7,6,1,3,8,5,2008,2008,0,5,12,12,3,0.0,3,2,0,1,3,3,5,0,5,0,768,768,3,4,1,4,786,804,0,1590,0,0,2,1,3,1,3,6,5,0,2,0,2008.0,0,2,676,3,3,2,0,30,0,0,0,0,3,1,0,0,6,2009,2,0,210000,12.254862809699606
454,455,90,4,9297,1,2,1,3,0,0,1,9,7,6,3,6,5,5,1976,1976,0,5,14,15,3,0.0,0,2,2,3,3,3,1,1606,5,0,122,1728,3,2,1,4,1728,0,0,1728,2,0,2,0,4,2,0,8,5,0,2,6,1976.0,1,2,560,3,3,2,0,0,0,0,0,0,3,1,0,0,7,2006,2,5,188000,12.144197241812087
455,456,20,4,9600,1,2,1,3,0,0,1,18,7,6,1,6,7,6,1973,1973,2,5,2,2,0,320.0,0,2,2,3,3,3,1,916,5,0,326,1242,3,0,1,4,1242,0,0,1242,0,0,1,1,3,1,0,6,5,1,3,0,1973.0,1,2,528,3,3,2,0,0,0,0,0,0,3,1,0,0,9,2007,2,0,175500,12.075394321888057
456,457,70,1,4571,1,0,1,3,0,0,1,17,7,6,1,3,5,5,1916,1950,0,5,3,3,3,0.0,0,2,3,3,3,3,5,0,5,0,624,624,3,0,0,4,624,720,0,1344,0,0,1,0,4,1,0,7,5,0,2,6,1916.0,1,3,513,0,0,2,0,0,96,0,0,0,3,1,0,0,5,2008,7,3,98000,11.49272275765271
457,458,20,4,53227,1,2,3,1,0,4,2,10,7,6,1,6,4,6,1954,1994,5,0,14,15,3,0.0,0,2,2,1,3,1,0,1116,5,0,248,1364,3,4,1,4,1663,0,0,1663,1,0,1,0,2,1,3,6,1,2,1,0,1954.0,3,2,529,3,3,2,224,137,0,0,0,0,3,1,0,0,3,2008,2,0,256000,12.4529327234617
458,459,70,1,5100,1,0,1,3,0,0,1,17,7,6,1,3,8,7,1925,1996,2,5,0,11,3,0.0,0,1,0,3,3,3,5,0,5,0,588,588,3,0,1,4,833,833,0,1666,0,0,1,0,3,1,3,7,5,1,1,6,1925.0,1,1,228,3,3,2,192,63,0,0,0,0,3,3,0,0,6,2008,2,0,161000,11.9891596439666
459,460,50,4,7015,1,2,3,2,0,3,1,8,7,6,1,4,5,4,1950,1950,0,5,6,6,1,161.0,0,2,2,3,3,3,4,185,5,0,524,709,3,2,1,4,979,224,0,1203,1,0,1,0,3,1,3,5,5,1,3,6,1950.0,1,1,352,3,3,2,0,0,248,0,0,0,3,1,0,0,7,2009,2,0,110000,11.608235644774552
460,461,60,3,8004,1,2,3,3,0,0,1,12,6,6,1,3,8,5,2009,2009,0,5,12,12,2,110.0,3,2,0,1,3,3,6,544,5,0,288,832,3,4,1,4,832,1103,0,1935,1,0,2,1,3,1,0,8,5,0,2,4,2009.0,3,2,552,3,3,2,0,150,0,0,0,0,3,1,0,0,12,2009,5,2,263435,12.481561937216318
461,462,70,4,7200,1,2,1,3,0,0,1,5,3,6,1,3,7,9,1936,2007,0,5,5,5,3,0.0,3,1,0,1,1,3,1,350,0,210,0,560,3,4,1,4,575,560,0,1135,1,0,1,0,3,1,3,6,5,0,2,6,1971.0,0,2,576,3,3,2,256,0,0,0,0,0,3,3,0,0,4,2009,2,0,155000,11.951180395901384
462,463,20,4,8281,1,2,3,3,0,0,1,24,7,6,1,6,5,5,1965,1965,0,5,6,6,3,0.0,0,2,2,3,3,3,3,553,0,311,0,864,3,1,1,4,864,0,0,864,0,0,1,0,3,1,0,5,5,1,4,6,1965.0,1,1,360,3,3,2,0,0,236,0,0,0,3,0,0,0,12,2009,2,0,62383,11.041048081342682
463,464,70,4,11988,1,2,3,0,0,0,2,7,7,6,1,3,6,7,1934,1995,2,5,0,1,3,0.0,0,2,2,3,3,3,4,326,5,0,389,715,3,0,1,3,849,811,0,1660,0,0,1,1,3,1,0,6,5,1,1,6,1939.0,1,1,240,3,3,2,0,0,0,0,0,0,3,1,0,0,8,2008,2,0,188700,12.147913731356642
464,465,20,4,8430,1,2,1,0,0,0,2,23,7,6,1,6,5,5,1978,1978,0,5,2,2,0,136.0,0,2,2,1,3,3,3,616,5,0,424,1040,3,2,1,4,1040,0,0,1040,0,0,2,0,3,1,0,5,5,0,2,2,1980.0,2,0,0,2,2,2,0,0,0,0,0,0,3,1,0,0,8,2009,2,0,124000,11.728036844587175
465,466,120,1,3072,1,2,1,3,0,0,1,22,7,6,4,6,7,5,2004,2004,2,5,12,12,0,18.0,3,2,0,1,3,3,5,0,5,0,1375,1375,3,4,1,4,1414,0,0,1414,0,0,2,0,2,1,3,6,5,1,3,0,2004.0,3,2,398,3,3,2,144,20,0,0,0,0,3,1,0,0,5,2006,2,0,178740,12.093687514935382
466,467,20,4,10628,1,2,1,3,0,0,1,0,7,6,1,6,7,5,1970,1970,5,0,14,15,3,0.0,0,1,2,3,1,1,6,778,5,0,499,1277,3,2,1,4,1277,0,0,1277,1,0,1,0,2,1,0,5,5,1,4,0,1970.0,1,2,526,3,3,2,0,0,0,0,176,0,3,0,0,0,4,2007,2,0,167000,12.025749091398891
467,468,70,4,9480,1,2,1,3,0,0,1,0,2,6,1,3,5,7,1942,1995,0,5,6,6,2,224.0,0,2,2,3,3,3,4,386,5,0,342,728,3,4,1,4,888,756,0,1644,0,0,1,1,3,1,3,7,5,2,1,0,1942.0,1,1,312,3,3,2,168,0,0,0,0,0,3,1,0,0,6,2007,2,0,146500,11.894780707439258
468,469,20,4,11428,1,2,3,3,0,0,1,21,7,6,1,6,8,5,2006,2006,0,5,12,12,2,248.0,3,2,0,1,3,3,5,0,5,0,1626,1626,3,4,1,4,1634,0,0,1634,0,0,2,0,3,1,3,7,5,1,1,0,2006.0,0,3,866,3,3,2,0,44,0,0,0,0,3,1,0,0,5,2007,2,0,250000,12.429216196844383
469,470,60,4,9291,1,2,3,3,0,3,1,2,5,6,1,3,6,5,1993,1993,0,5,2,2,0,120.0,3,2,0,1,3,3,6,426,5,0,406,832,3,4,1,4,832,878,0,1710,0,0,2,1,3,1,3,7,5,0,2,0,1993.0,0,2,506,3,3,2,144,70,0,0,0,0,3,1,0,0,6,2008,2,0,187000,12.138863895836725
470,471,120,4,6820,1,2,3,3,0,3,1,1,7,6,4,6,8,5,1985,1985,0,5,2,2,3,0.0,3,2,0,1,3,4,6,368,0,1120,0,1488,3,2,1,4,1502,0,0,1502,1,0,1,1,1,1,3,4,5,0,2,0,1985.0,0,2,528,3,3,2,0,54,0,0,140,0,3,1,0,0,6,2010,2,0,212000,12.26434155365415
471,472,60,4,11952,1,2,1,3,0,0,1,18,4,6,1,3,7,6,1977,1977,1,3,11,15,3,0.0,0,2,2,1,3,3,5,0,5,0,808,808,3,2,1,4,1161,808,0,1969,0,0,2,1,3,1,0,8,5,1,1,0,1977.0,0,2,534,3,3,2,0,0,0,0,276,0,3,1,0,0,11,2007,2,0,190000,12.154779351142624
472,473,180,1,3675,1,2,1,3,0,0,1,14,7,6,4,7,6,5,2005,2005,0,5,12,12,0,80.0,0,2,0,1,3,1,6,459,5,0,88,547,3,4,1,4,1072,0,0,1072,1,0,1,0,2,1,0,5,5,0,2,1,2005.0,0,2,525,3,3,2,0,28,0,0,0,0,3,1,0,0,6,2008,2,0,148000,11.904967552746252
473,474,20,4,14977,1,2,3,3,0,0,1,21,7,6,1,6,8,5,2006,2007,0,5,12,12,0,304.0,3,2,0,4,3,1,6,1350,5,0,626,1976,3,4,1,4,1976,0,0,1976,1,0,2,0,2,1,3,7,5,1,5,0,2006.0,0,3,908,3,3,2,250,63,0,0,0,0,3,1,0,0,7,2007,5,2,440000,12.994530005894443
474,475,120,4,5330,1,2,1,3,0,0,1,1,7,6,4,6,8,5,2000,2000,0,5,10,0,3,0.0,3,2,0,1,3,4,6,1196,5,0,298,1494,3,4,1,4,1652,0,0,1652,1,0,2,0,2,1,2,6,5,0,2,0,2000.0,0,2,499,3,3,2,96,48,0,0,0,0,3,1,0,0,8,2007,2,0,251000,12.43320821811392
475,476,20,4,8480,1,2,1,3,0,3,1,24,7,6,1,6,5,6,1963,1963,2,5,2,2,3,0.0,0,2,2,3,3,3,6,630,5,0,340,970,3,2,1,4,970,0,0,970,1,0,1,0,2,1,0,5,5,0,2,6,1996.0,1,2,624,3,3,2,0,24,0,0,192,0,3,1,0,0,7,2007,2,0,132500,11.794337924408413
476,477,20,4,13125,1,2,1,3,0,0,2,23,7,6,1,6,6,5,1997,1998,0,5,12,12,0,215.0,0,2,0,1,3,1,6,994,5,0,484,1478,3,4,1,4,1493,0,0,1493,1,0,2,0,3,1,3,7,5,1,3,0,1997.0,3,2,508,3,3,2,140,39,0,0,0,0,3,1,0,0,4,2008,2,0,208900,12.249610947544657
477,478,60,4,13693,1,2,1,3,0,0,1,21,7,6,1,3,9,5,2006,2006,2,5,12,12,0,772.0,2,2,0,1,3,4,5,0,5,0,2153,2153,3,4,1,4,2069,574,0,2643,0,0,2,1,3,1,2,9,5,1,1,4,2006.0,3,3,694,3,3,2,414,84,0,0,0,0,3,1,0,0,3,2007,2,0,380000,12.84792653170257
478,479,20,4,10637,1,2,1,3,0,0,1,23,7,6,1,6,8,5,2007,2008,2,5,12,12,2,336.0,3,2,0,4,3,1,6,1288,5,0,417,1705,3,4,1,4,1718,0,0,1718,1,0,2,0,3,1,3,7,5,1,1,0,2007.0,0,3,826,3,3,2,208,44,0,0,0,0,3,1,0,0,9,2009,2,0,297000,12.601487417784837
479,480,30,1,5925,1,2,1,2,0,0,1,17,7,6,1,6,4,7,1937,2000,2,5,0,1,1,435.0,0,2,3,0,3,3,3,168,5,0,739,907,3,2,1,4,1131,0,0,1131,0,0,1,0,2,1,0,7,5,0,2,6,1995.0,1,2,672,3,3,2,0,72,0,0,0,0,3,3,0,0,3,2007,2,4,89471,11.401669829409995
480,481,20,4,16033,1,2,3,3,0,2,1,21,7,6,1,6,9,5,2004,2005,2,5,12,12,0,378.0,3,2,0,4,3,1,6,1261,5,0,572,1833,3,4,1,4,1850,0,0,1850,1,0,2,0,3,1,3,8,5,1,1,0,2004.0,3,3,772,3,3,2,519,112,0,0,0,0,3,1,0,0,3,2006,2,0,326000,12.694652660348845
481,482,20,4,11846,1,2,3,0,0,0,1,21,7,6,1,6,9,5,2003,2004,2,5,12,12,0,562.0,3,2,0,4,3,1,6,1567,5,0,225,1792,3,4,1,4,1792,0,0,1792,1,0,2,0,2,1,2,6,5,1,1,0,2003.0,3,3,874,3,3,2,206,49,0,0,0,0,3,1,0,0,8,2006,2,0,374000,12.832011076396668
482,483,70,1,2500,1,1,1,3,0,3,1,17,7,6,1,3,7,8,1915,2005,0,5,0,1,3,0.0,3,2,0,3,3,3,1,299,5,0,611,910,3,4,1,4,916,910,0,1826,1,0,1,1,4,1,2,7,4,1,1,0,1915.0,1,1,164,0,0,2,0,0,0,0,0,0,3,1,0,0,6,2009,2,0,155000,11.951180395901384
483,484,120,1,4500,1,2,1,3,0,2,1,9,7,6,2,6,6,5,1998,1998,2,5,12,12,0,116.0,0,2,0,4,3,3,6,897,5,0,319,1216,3,4,1,4,1216,0,0,1216,1,0,2,0,2,1,0,5,5,0,2,0,1998.0,1,2,402,3,3,2,0,125,0,0,0,0,3,1,0,0,5,2006,2,0,164000,12.007621706806335
484,485,20,4,7758,1,2,3,3,0,3,1,24,7,6,1,6,5,7,1962,2001,0,5,2,15,3,0.0,0,1,2,3,3,3,1,588,5,0,411,999,3,1,1,4,999,0,0,999,1,0,1,0,3,1,3,6,5,0,2,6,1963.0,1,1,264,3,3,2,0,132,0,0,0,0,3,1,0,0,3,2007,2,0,132500,11.794337924408413
485,486,20,4,9600,1,2,1,3,0,0,1,0,7,6,1,6,5,7,1950,2007,0,5,6,6,3,0.0,3,2,2,3,3,3,1,607,5,0,506,1113,3,1,1,4,1113,0,0,1113,0,0,1,0,3,1,3,5,5,1,1,0,1950.0,1,1,264,3,3,2,0,80,120,0,0,0,3,1,0,0,7,2009,2,0,147000,11.898187865760873
486,487,20,4,10289,1,2,1,3,0,0,1,0,7,6,1,6,5,7,1965,1965,2,5,6,6,0,168.0,0,2,2,3,3,3,1,836,5,0,237,1073,3,2,1,4,1073,0,0,1073,1,0,1,1,3,1,0,6,5,0,2,0,1965.0,0,2,515,3,3,2,0,0,0,0,0,0,3,1,0,0,6,2007,2,0,156000,11.957611286231675
487,488,20,4,12243,1,2,3,3,0,0,1,18,7,6,1,6,5,6,1971,1971,0,5,14,15,3,0.0,0,2,2,1,3,4,1,998,5,0,486,1484,3,1,1,4,1484,0,0,1484,0,0,2,0,3,1,0,7,5,1,3,0,1971.0,1,2,487,3,3,2,224,0,0,0,180,0,3,1,0,0,2,2007,2,0,175000,12.072541252905651
488,489,190,4,10800,1,2,1,3,0,3,1,17,7,6,0,4,5,4,1900,1970,0,5,5,5,3,0.0,0,0,2,3,0,3,0,664,5,0,290,954,3,2,0,3,1766,648,0,2414,0,0,2,0,3,2,0,10,6,1,1,0,1970.0,1,2,520,3,0,0,142,0,0,0,0,0,3,1,0,0,5,2006,8,0,160000,11.982929094215963
489,490,180,1,1526,1,2,1,3,0,0,1,11,7,6,2,0,4,8,1970,2002,0,5,10,0,3,0.0,0,1,2,1,3,4,6,515,5,0,115,630,3,2,1,4,630,0,0,630,1,0,1,0,1,1,3,3,5,0,2,0,1970.0,1,1,286,3,3,2,0,0,0,0,0,0,3,1,0,0,5,2009,2,0,86000,11.362102575235644
490,491,160,1,2665,1,2,1,3,0,0,1,11,7,6,4,3,5,6,1976,1976,0,5,10,0,3,0.0,0,2,0,1,3,0,5,0,5,0,264,264,3,2,1,4,616,688,0,1304,0,0,1,1,3,1,0,4,5,1,1,4,1976.0,3,1,336,3,3,2,141,24,0,0,0,0,3,1,0,0,6,2008,2,0,115000,11.652687407345388
491,492,50,4,9490,1,2,1,3,0,0,1,0,2,6,1,4,6,7,1941,1950,0,5,5,5,3,0.0,0,2,2,3,3,3,0,403,3,165,238,806,3,2,1,3,958,620,0,1578,1,0,1,0,3,1,1,5,5,2,3,0,1941.0,1,1,240,3,3,2,0,0,32,0,0,0,3,3,0,0,8,2006,2,0,133000,11.79810440720389
492,493,60,4,15578,1,2,3,3,0,3,1,19,7,6,1,3,6,5,2006,2006,0,5,12,12,3,0.0,3,2,0,1,3,3,5,0,5,0,728,728,3,1,1,4,728,728,0,1456,0,0,2,1,3,1,0,8,5,0,2,0,2006.0,0,2,429,3,3,2,0,0,0,0,0,0,3,1,0,0,5,2006,5,2,172785,12.059803326028716
493,494,20,4,7931,1,2,1,3,0,0,1,0,7,6,1,6,5,6,1960,1960,0,5,8,5,3,0.0,0,2,2,3,3,3,0,374,4,532,363,1269,3,2,1,3,1269,0,0,1269,0,0,1,1,3,1,0,6,5,1,0,6,1964.0,1,1,308,3,3,2,0,0,0,0,0,0,3,1,0,0,6,2008,2,0,155000,11.951180395901384
494,495,30,1,5784,1,2,1,3,0,0,1,17,2,6,1,6,5,8,1938,1996,0,5,6,6,3,0.0,0,2,3,0,3,3,5,0,5,0,190,190,3,1,1,3,886,0,0,886,0,0,1,0,2,1,0,4,5,0,2,0,1938.0,1,1,273,3,3,2,144,20,80,0,0,0,3,1,0,0,12,2009,2,0,91300,11.421906066583059
495,496,30,2,7879,1,2,1,3,0,0,1,20,7,6,1,6,4,5,1920,1950,0,5,5,5,3,0.0,0,2,2,3,3,3,3,495,5,0,225,720,3,2,0,3,720,0,0,720,0,0,1,0,2,1,0,4,5,0,2,2,1980.0,2,0,0,2,2,0,0,523,115,0,0,0,3,0,0,0,11,2009,2,3,34900,10.460242108190519
496,497,20,4,12692,1,2,3,3,0,0,1,16,7,6,1,6,8,5,1992,1993,2,5,8,9,3,0.0,3,2,0,1,3,3,6,1231,5,0,1969,3200,3,4,1,4,3228,0,0,3228,1,0,3,0,4,1,3,10,5,1,1,0,1992.0,0,2,546,3,3,2,264,75,291,0,0,0,3,1,0,0,5,2007,2,0,430000,12.971540487669746
497,498,50,4,9120,1,1,1,3,0,0,1,8,7,6,1,4,7,6,1925,1950,0,5,5,5,3,0.0,0,1,0,3,3,3,3,329,5,0,697,1026,3,4,1,4,1133,687,0,1820,1,0,2,0,4,1,0,8,5,0,2,6,1925.0,1,1,240,3,3,0,0,100,0,0,0,0,3,4,0,0,6,2008,2,0,184000,12.122691036591123
